127.0.0.1 - - [31/Oct/2013:09:11:20 +0530] "GET / HTTP/1.1" 404 955
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-scrollspy.js HTTP/1.1" 200 3669
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/jquery.js HTTP/1.1" 200 247823
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-alert.js HTTP/1.1" 200 2444
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 200 172
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 200 292
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 200 117
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 200 487
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/SIPml.js?svn=20 HTTP/1.1" 200 91974
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 200 8
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/friend.txt HTTP/1.1" 200 303
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:man@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_api.js?svn=20 HTTP/1.1" 200 7623
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-tab.js HTTP/1.1" 200 3307
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-popover.js HTTP/1.1" 200 2869
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-tooltip.js HTTP/1.1" 200 7382
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-button.js HTTP/1.1" 200 2812
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-collapse.js HTTP/1.1" 200 3957
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_event.js?svn=20 HTTP/1.1" 200 4805
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_action.js?svn=20 HTTP/1.1" 200 3302
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_stack.js?svn=20 HTTP/1.1" 200 33020
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_session.js?svn=20 HTTP/1.1" 200 10401
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_uri.js?svn=20 HTTP/1.1" 200 8361
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_message.js?svn=20 HTTP/1.1" 200 23023
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/tsip_timers.js?svn=20 HTTP/1.1" 200 3494
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_api.js?svn=20 HTTP/1.1" 200 1147
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_api.js?svn=20 HTTP/1.1" 200 880
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/tsdp_api.js?svn=20 HTTP/1.1" 200 2160
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/authentication/tsip_challenge.js?svn=20 HTTP/1.1" 200 4511
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/authentication/tsip_auth.js?svn=20 HTTP/1.1" 200 3226
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog.js?svn=20 HTTP/1.1" 200 43201
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_layer.js?svn=20 HTTP/1.1" 200 9982
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header.js?svn=20 HTTP/1.1" 200 9157
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/jquery.min.js HTTP/1.1" 200 72174
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-carousel.js HTTP/1.1" 200 4752
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/bootstrap-typeahead.js HTTP/1.1" 200 6719
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/assets/js/jquery.gemoticons.js HTTP/1.1" 200 3104
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac.js?svn=20 HTTP/1.1" 200 4230
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transports/tsip_transport_layer.js?svn=20 HTTP/1.1" 200 7923
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_options.js?svn=20 HTTP/1.1" 200 473
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transports/tsip_transport.js?svn=20 HTTP/1.1" 200 18376
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_message.js?svn=20 HTTP/1.1" 200 1571
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_info.js?svn=20 HTTP/1.1" 200 624
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_common.js?svn=20 HTTP/1.1" 200 1929
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_register.js?svn=20 HTTP/1.1" 200 3261
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_subscribe.js?svn=20 HTTP/1.1" 200 1745
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_common.js?svn=20 HTTP/1.1" 200 1104
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_param.js?svn=20 HTTP/1.1" 200 419
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_publish.js?svn=20 HTTP/1.1" 200 1949
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_base64.js?svn=20 HTTP/1.1" 200 2589
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_buff.js?svn=20 HTTP/1.1" 200 2046
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/parsers/tsip_parser_header.js?svn=20 HTTP/1.1" 200 192281
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_qos.js?svn=20 HTTP/1.1" 200 615
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/parsers/tsip_parser_message.js?svn=20 HTTP/1.1" 200 11852
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/parsers/tsip_parser_uri.js?svn=20 HTTP/1.1" 200 20514
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_fsm.js?svn=20 HTTP/1.1" 200 5587
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/api/tsip_api_invite.js?svn=20 HTTP/1.1" 200 11709
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_md5.js?svn=20 HTTP/1.1" 200 10490
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_param.js?svn=20 HTTP/1.1" 200 3244
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_string.js?svn=20 HTTP/1.1" 200 3831
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/tsdp_message.js?svn=20 HTTP/1.1" 200 6070
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic.js?svn=20 HTTP/1.1" 200 24083
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_utils.js?svn=20 HTTP/1.1" 200 4086
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySAK/src/tsk_ragel.js?svn=20 HTTP/1.1" 200 2727
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite.js?svn=20 HTTP/1.1" 200 57825
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_register.js?svn=20 HTTP/1.1" 200 22576
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header.js?svn=20 HTTP/1.1" 200 1847
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Content_Type.js?svn=20 HTTP/1.1" 200 9569
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Contact.js?svn=20 HTTP/1.1" 200 17159
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Str.js?svn=20 HTTP/1.1" 200 34394
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Int.js?svn=20 HTTP/1.1" 200 14429
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_RAck.js?svn=20 HTTP/1.1" 200 6969
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_CSeq.js?svn=20 HTTP/1.1" 200 6795
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_StrArray.js?svn=20 HTTP/1.1" 200 17288
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Session_Expires.js?svn=20 HTTP/1.1" 200 14719
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_NameAddr.js?svn=20 HTTP/1.1" 200 17282
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Subscription_State.js?svn=20 HTTP/1.1" 200 19461
10.1.5.34 - - [31/Oct/2013:09:32:20 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Refer_Sub.js?svn=20 HTTP/1.1" 200 11007
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 206 1658
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 206 44158
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Via.js?svn=20 HTTP/1.1" 200 41379
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 206 282696
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_nict.js?svn=20 HTTP/1.1" 200 17154
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_ist.js?svn=20 HTTP/1.1" 200 22418
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_layer.js?svn=20 HTTP/1.1" 200 8609
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_defaults.js?svn=20 HTTP/1.1" 200 316
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_WWW_Authenticate.js?svn=20 HTTP/1.1" 200 388013
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_webrtc4all.js?svn=20 HTTP/1.1" 200 12343
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_nist.js?svn=20 HTTP/1.1" 200 13102
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_Authorization.js?svn=20 HTTP/1.1" 200 328357
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/tsdp_parser_message.js?svn=20 HTTP/1.1" 200 10567
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/transactions/tsip_transac_ict.js?svn=20 HTTP/1.1" 200 25307
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session.js?svn=20 HTTP/1.1" 200 21157
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__ect.js?svn=20 HTTP/1.1" 200 12295
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__timers.js?svn=20 HTTP/1.1" 200 163
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__hold.js?svn=20 HTTP/1.1" 200 6832
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__publish.js?svn=20 HTTP/1.1" 200 2826
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__message.js?svn=20 HTTP/1.1" 200 2322
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__subscribe.js?svn=20 HTTP/1.1" 200 2988
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__server.js?svn=20 HTTP/1.1" 200 18099
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_M.js?svn=20 HTTP/1.1" 200 15010
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_A.js?svn=20 HTTP/1.1" 200 6969
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_C.js?svn=20 HTTP/1.1" 200 6468
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_V.js?svn=20 HTTP/1.1" 200 5676
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_O.js?svn=20 HTTP/1.1" 200 7510
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_ghost.js?svn=20 HTTP/1.1" 200 162
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/headers/tsip_header_NameAddrArray.js?svn=20 HTTP/1.1" 200 20014
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_jsep.js?svn=20 HTTP/1.1" 200 33887
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinyMEDIA/src/tmedia_session_roap.js?svn=20 HTTP/1.1" 200 11879
10.1.5.34 - - [31/Oct/2013:09:32:22 +0530] "GET /WebRTC_presentation/sipml5/src/tinySDP/src/headers/tsdp_header_Str.js?svn=20 HTTP/1.1" 200 9751
10.1.5.34 - - [31/Oct/2013:09:32:21 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_invite__client.js?svn=20 HTTP/1.1" 200 8191
10.1.5.34 - - [31/Oct/2013:09:33:27 +0530] "GET /WebRTC_presentation/FriendListController?action=removefriend&friendName=sip:testc@tcs.com HTTP/1.1" 200 -
10.1.5.34 - - [31/Oct/2013:09:33:27 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7222
10.1.5.34 - - [31/Oct/2013:09:33:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:man@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.34 - - [31/Oct/2013:09:33:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:33:27 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:33:31 +0530] "GET /WebRTC_presentation/FriendListController?action=removefriend&friendName=sip:man@tcs.com HTTP/1.1" 200 -
10.1.5.34 - - [31/Oct/2013:09:33:31 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4877
10.1.5.34 - - [31/Oct/2013:09:33:31 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:33:31 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:33:39 +0530] "GET /ViewPicsAudioVideo/CreateUserServlet?action=getUser&id=sip:testd@tcs.com HTTP/1.1" 200 2448
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/js/jquery.smoothscroll.js HTTP/1.1" 200 1446
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/js/jquery.nivo.slider.pack.js HTTP/1.1" 200 15919
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/js/jquery.easing-1.3.pack.js HTTP/1.1" 200 6717
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 200 15624
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/js/init.js HTTP/1.1" 200 1240
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/images/tcs_logo.png HTTP/1.1" 200 35317
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/css/jquery.fancybox-1.3.4.css HTTP/1.1" 200 9297
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/css/nivo-slider.css HTTP/1.1" 200 1505
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/css/style_blue.css HTTP/1.1" 200 18547
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/images/bg_blue.png HTTP/1.1" 200 3262
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/images/footer_bg_blue.png HTTP/1.1" 200 62660
10.1.5.34 - - [31/Oct/2013:09:33:40 +0530] "GET /ViewPicsAudioVideo/images/header_bg_blue.png HTTP/1.1" 200 548310
10.1.5.34 - - [31/Oct/2013:09:33:50 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4877
10.1.5.34 - - [31/Oct/2013:09:33:50 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:33:50 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:33:51 +0530] "GET /WebRTC_presentation/pageone/serviceofflinemessages.jsp HTTP/1.1" 200 3565
10.1.5.34 - - [31/Oct/2013:09:33:51 +0530] "GET /WebRTC_presentation/pageone/images/thumbs/eiffel.png HTTP/1.1" 404 1111
10.1.5.34 - - [31/Oct/2013:09:33:51 +0530] "GET /Offlinemail/offlinemessage.jsp HTTP/1.1" 404 1045
10.1.5.8 - - [31/Oct/2013:09:33:58 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.8 - - [31/Oct/2013:09:33:58 +0530] "GET /WebRTC_presentation/loginsession?name=alice&pvt=sip:alice@tcs.com&pub=alice&pass=alice&realm=tcs.com&serverip=10.1.5.8 HTTP/1.1" 302 -
10.1.5.8 - - [31/Oct/2013:09:33:58 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10255
10.1.5.8 - - [31/Oct/2013:09:33:58 +0530] "GET /WebRTC_presentation/pageone/images/thumbs/eiffel.png HTTP/1.1" 404 1111
10.1.5.8 - - [31/Oct/2013:09:33:58 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 200 11538
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=alice&privateIdentity=sip:alice@tcs.com&realm=tcs.com HTTP/1.1" 200 74458
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.8 - - [31/Oct/2013:09:33:59 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.8 - - [31/Oct/2013:09:34:00 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.8 - - [31/Oct/2013:09:34:42 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10255
