127.0.0.1 - - [12/Nov/2013:10:57:45 +0530] "GET / HTTP/1.1" 404 955
10.1.5.6 - - [12/Nov/2013:13:09:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:09:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:11:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:11:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:11:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:11:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:12:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:12:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:12:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:12:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:14:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:14:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:14:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:14:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:15:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:15:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:15:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:15:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:17:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:17:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:17:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:17:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:18:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:18:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:18:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:18:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:20:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:20:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:20:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:20:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:21:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:21:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:21:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:21:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:23:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:23:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:23:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:23:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:24:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:24:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:24:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:24:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:26:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:26:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:26:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:26:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:27:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:27:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:27:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:27:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:29:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:29:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:29:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:29:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:30:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:30:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:30:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:30:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:32:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:32:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:32:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:32:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:33:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:33:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:33:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:33:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:35:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:35:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:35:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:35:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:36:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:36:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:36:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:36:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:38:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:38:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:38:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:38:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:39:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:39:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:39:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:39:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:41:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:41:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:41:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:41:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:42:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:42:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:42:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:42:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:44:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:44:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:44:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:44:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:45:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:45:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:45:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:45:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:47:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:47:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:47:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:47:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:48:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:48:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:48:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:48:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:50:26 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:50:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:50:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:50:26 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:51:56 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:51:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:51:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:51:56 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:13:52:59 +0530] "GET /WebRTC_presentation/logoutServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:52:59 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6237
10.1.5.6 - - [12/Nov/2013:13:53:07 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:53:07 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6237
10.1.5.6 - - [12/Nov/2013:13:53:09 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:53:09 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6237
10.1.5.6 - - [12/Nov/2013:13:53:10 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:53:10 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6237
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:07 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:55:08 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:55:08 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:55:10 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:55:10 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:55:12 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:55:12 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
127.0.0.1 - - [12/Nov/2013:13:59:19 +0530] "GET / HTTP/1.1" 404 955
0:0:0:0:0:0:0:1 - - [12/Nov/2013:13:59:20 +0530] "GET /WebRTC_presentation/start HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:21 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:59:24 +0530] "GET /WebRTC_presentation/pageone/css/fancybox.png HTTP/1.1" 404 1087
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:27 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:30 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:30 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6291
10.1.5.6 - - [12/Nov/2013:13:59:40 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
